,stm_metro_trip_id,stm_metro_trip_route_id,stm_metro_trip_service_id,stm_metro_trip_headsign,stm_metro_trip_direction_id
387,279681035,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
388,279681038,1,24N-GLOBAUX-01-S,Station Angrignon,1
389,279681041,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
390,279681044,1,24N-GLOBAUX-01-S,Station Angrignon,1
391,279681047,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
392,279681050,1,24N-GLOBAUX-01-S,Station Angrignon,1
393,279681053,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
394,279681056,1,24N-GLOBAUX-01-S,Station Angrignon,1
395,279681059,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
396,279681062,1,24N-GLOBAUX-01-S,Station Angrignon,1
397,279681065,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
398,279681068,1,24N-GLOBAUX-01-S,Station Angrignon,1
399,279681072,1,24N-GLOBAUX-01-S,Station Angrignon,1
400,279681075,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
401,279681078,1,24N-GLOBAUX-01-S,Station Angrignon,1
402,279681081,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
403,279681084,1,24N-GLOBAUX-01-S,Station Angrignon,1
404,279681087,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
405,279681090,1,24N-GLOBAUX-01-S,Station Angrignon,1
406,279681093,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
407,279681096,1,24N-GLOBAUX-01-S,Station Angrignon,1
408,279681099,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
409,279681102,1,24N-GLOBAUX-01-S,Station Angrignon,1
410,279681105,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
411,279681108,1,24N-GLOBAUX-01-S,Station Angrignon,1
412,279681111,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
413,279681114,1,24N-GLOBAUX-01-S,Station Angrignon,1
414,279681117,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
415,279681120,1,24N-GLOBAUX-01-S,Station Angrignon,1
416,279681123,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
417,279681126,1,24N-GLOBAUX-01-S,Station Angrignon,1
418,279681130,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
419,279681133,1,24N-GLOBAUX-01-S,Station Angrignon,1
420,279681136,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
421,279681140,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
422,279681143,1,24N-GLOBAUX-01-S,Station Angrignon,1
423,279681146,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
424,279681149,1,24N-GLOBAUX-01-S,Station Angrignon,1
425,279681152,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
426,279681155,1,24N-GLOBAUX-01-S,Station Angrignon,1
427,279681158,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
428,279681161,1,24N-GLOBAUX-01-S,Station Angrignon,1
429,279681165,1,24N-GLOBAUX-01-S,Station Angrignon,1
430,279681168,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
431,279681171,1,24N-GLOBAUX-01-S,Station Angrignon,1
432,279681174,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
433,279681177,1,24N-GLOBAUX-01-S,Station Angrignon,1
434,279681180,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
435,279681183,1,24N-GLOBAUX-01-S,Station Angrignon,1
436,279681186,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
437,279681189,1,24N-GLOBAUX-01-S,Station Angrignon,1
438,279681192,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
439,279681195,1,24N-GLOBAUX-01-S,Station Angrignon,1
440,279681198,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
441,279681201,1,24N-GLOBAUX-01-S,Station Angrignon,1
442,279681204,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
443,279681207,1,24N-GLOBAUX-01-S,Station Angrignon,1
444,279681210,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
445,279681213,1,24N-GLOBAUX-01-S,Station Angrignon,1
446,279681216,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
447,279681219,1,24N-GLOBAUX-01-S,Station Angrignon,1
448,279681222,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
449,279681225,1,24N-GLOBAUX-01-S,Station Angrignon,1
450,279681229,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
451,279681232,1,24N-GLOBAUX-01-S,Station Angrignon,1
452,279681235,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
453,279681238,1,24N-GLOBAUX-01-S,Station Angrignon,1
454,279681241,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
455,279681244,1,24N-GLOBAUX-01-S,Station Angrignon,1
456,279681247,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
457,279681250,1,24N-GLOBAUX-01-S,Station Angrignon,1
458,279681254,1,24N-GLOBAUX-01-S,Station Angrignon,1
459,279681257,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
460,279681260,1,24N-GLOBAUX-01-S,Station Angrignon,1
461,279681263,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
462,279681266,1,24N-GLOBAUX-01-S,Station Angrignon,1
463,279681269,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
464,279681272,1,24N-GLOBAUX-01-S,Station Angrignon,1
465,279681275,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
466,279681278,1,24N-GLOBAUX-01-S,Station Angrignon,1
467,279681281,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
468,279681284,1,24N-GLOBAUX-01-S,Station Angrignon,1
469,279681287,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
470,279681290,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
471,279681293,1,24N-GLOBAUX-01-S,Station Angrignon,1
472,279681297,1,24N-GLOBAUX-01-S,Station Angrignon,1
473,279681300,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
474,279681303,1,24N-GLOBAUX-01-S,Station Angrignon,1
475,279681306,1,24N-GLOBAUX-01-S,Station Honoré-Beaugrand,0
476,279681313,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
477,279681316,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
478,279681320,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
479,279681324,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
480,279681328,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
481,279681330,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
482,279681332,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
483,279681335,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
484,279681339,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
485,279681343,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
486,279681345,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
487,279681347,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
488,279681350,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
489,279681353,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
490,279681356,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
491,279681359,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
492,279681362,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
493,279681365,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
494,279681371,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
495,279681373,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
496,279681375,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
497,279681378,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
498,279681382,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
499,279681385,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
500,279681390,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
501,279681393,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
502,279681397,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
503,279681400,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
504,279681407,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
505,279681410,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
506,279681414,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
507,279681418,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
508,279681421,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
509,279681424,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
510,279681428,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
511,279681430,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
512,279681432,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
513,279681434,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
514,279681435,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
515,279681438,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
516,279681442,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
517,279681446,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
518,279681450,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
519,279681453,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
520,279681459,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
521,279681462,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
522,279681465,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
523,279681468,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
524,279681471,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
525,279681477,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
526,279681480,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
527,279681483,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
528,279681486,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
529,279681489,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
530,279681492,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
531,279681495,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
532,279681498,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
533,279681501,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
534,279681505,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
535,279681508,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
536,279681510,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
537,279681512,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
538,279681514,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
539,279681516,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
540,279681519,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
541,279681522,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
542,279681525,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
543,279681531,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
544,279681534,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
545,279681537,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
546,279681540,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
547,279681543,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
548,279681546,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
549,279681549,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
550,279681552,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
551,279681561,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
552,279681564,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
553,279681567,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
554,279681570,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
555,279681573,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
556,279681576,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
557,279681579,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
558,279681582,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
559,279681585,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
560,279681588,2,24N-GLOBAUX-01-S,Station Henri-Bourassa,0
561,279681591,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
562,279681594,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
563,279681597,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
564,279681601,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
565,279681604,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
566,279681607,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
567,279681610,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
568,279681613,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
569,279681616,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
570,279681619,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
571,279681622,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
572,279681625,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
573,279681628,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
574,279681637,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
575,279681640,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
576,279681643,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
577,279681645,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
578,279681648,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
579,279681651,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
580,279681654,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
581,279681657,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
582,279681660,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
583,279681663,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
584,279681666,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
585,279681669,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
586,279681672,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
587,279681675,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
588,279681682,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
589,279681685,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
590,279681690,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
591,279681696,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
592,279681699,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
593,279681702,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
594,279681704,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
595,279681707,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
596,279681710,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
597,279681713,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
598,279681716,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
599,279681719,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
600,279681722,2,24N-GLOBAUX-01-S,Station Henri-Bourassa,0
601,279681725,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
602,279681729,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
603,279681732,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
604,279681735,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
605,279681738,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
606,279681741,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
607,279681744,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
608,279681747,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
609,279681754,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
610,279681757,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
611,279681760,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
612,279681763,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
613,279681766,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
614,279681769,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
615,279681772,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
616,279681776,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
617,279681779,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
618,279681782,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
619,279681784,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
620,279681787,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
621,279681790,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
622,279681793,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
623,279681796,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
624,279681799,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
625,279681802,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
626,279681806,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
627,279681809,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
628,279681812,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
629,279681818,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
630,279681820,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
631,279681823,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
632,279681826,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
633,279681829,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
634,279681832,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
635,279681835,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
636,279681838,2,24N-GLOBAUX-01-S,Station Henri-Bourassa,0
637,279681841,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
638,279681844,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
639,279681847,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
640,279681850,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
641,279681853,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
642,279681856,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
643,279681859,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
644,279681862,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
645,279681865,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
646,279681868,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
647,279681871,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
648,279681874,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
649,279681878,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
650,279681881,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
651,279681884,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
652,279681887,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
653,279681890,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
654,279681893,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
655,279681896,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
656,279681899,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
657,279681902,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
658,279681905,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
659,279681908,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
660,279681911,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
661,279681914,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
662,279681917,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
663,279681920,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
664,279681923,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
665,279681926,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
666,279681932,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
667,279681936,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
668,279681939,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
669,279681942,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
670,279681945,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
671,279681948,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
672,279681951,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
673,279681954,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
674,279681957,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
675,279681960,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
676,279681963,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
677,279681966,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
678,279681969,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
679,279681972,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
680,279681975,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
681,279681978,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
682,279681981,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
683,279681984,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
684,279681987,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
685,279681992,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
686,279681995,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
687,279681998,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
688,279682001,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
689,279682004,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
690,279682007,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
691,279682010,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
692,279682013,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
693,279682016,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
694,279682019,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
695,279682022,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
696,279682025,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
697,279682028,2,24N-GLOBAUX-01-S,Station Henri-Bourassa,0
698,279682031,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
699,279682034,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
700,279682037,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
701,279682040,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
702,279682043,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
703,279682046,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
704,279682049,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
705,279682052,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
706,279682055,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
707,279682058,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
708,279682061,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
709,279682068,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
710,279682071,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
711,279682074,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
712,279682077,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
713,279682080,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
714,279682083,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
715,279682086,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
716,279682089,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
717,279682092,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
718,279682098,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
719,279682101,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
720,279682104,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
721,279682107,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
722,279682110,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
723,279682113,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
724,279682116,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
725,279682119,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
726,279682122,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
727,279682125,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
728,279682128,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
729,279682131,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
730,279682134,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
731,279682137,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
732,279682140,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
733,279682143,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
734,279682146,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
735,279682152,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
736,279682155,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
737,279682158,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
738,279682161,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
739,279682164,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
740,279682167,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
741,279682170,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
742,279682173,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
743,279682175,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
744,279682178,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
745,279682181,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
746,279682184,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
747,279682187,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
748,279682190,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
749,279682193,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
750,279682196,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
751,279682199,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
752,279682202,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
753,279682205,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
754,279682208,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
755,279682211,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
756,279682214,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
757,279682216,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
758,279682219,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
759,279682222,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
760,279682225,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
761,279682228,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
762,279682231,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
763,279682237,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
764,279682240,2,24N-GLOBAUX-01-S,Station Côte-Vertu,1
765,279682243,2,24N-GLOBAUX-01-S,Station Montmorency -Zone B,0
