,mta_metro_trip_id,mta_metro_route_id,mta_metro_service_id,mta_metro_trip_headsign,mta_metro_direction_id
12713,BSP24GEN-J033-Saturday-00_047900_J..S12R,J,Saturday,Broad St,1
12714,BSP24GEN-J033-Saturday-00_048450_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12715,BSP24GEN-J033-Saturday-00_048900_J..S12R,J,Saturday,Broad St,1
12716,BSP24GEN-J033-Saturday-00_049450_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12717,BSP24GEN-J033-Saturday-00_049900_J..S12R,J,Saturday,Broad St,1
12718,BSP24GEN-J033-Saturday-00_050450_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12719,BSP24GEN-J033-Saturday-00_050900_J..S12R,J,Saturday,Broad St,1
12720,BSP24GEN-J033-Saturday-00_051500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12721,BSP24GEN-J033-Saturday-00_051900_J..S12R,J,Saturday,Broad St,1
12722,BSP24GEN-J033-Saturday-00_052500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12723,BSP24GEN-J033-Saturday-00_052900_J..S12R,J,Saturday,Broad St,1
12724,BSP24GEN-J033-Saturday-00_053500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12725,BSP24GEN-J033-Saturday-00_053900_J..S12R,J,Saturday,Broad St,1
12726,BSP24GEN-J033-Saturday-00_054500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12727,BSP24GEN-J033-Saturday-00_054900_J..S12R,J,Saturday,Broad St,1
12728,BSP24GEN-J033-Saturday-00_055500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12729,BSP24GEN-J033-Saturday-00_055900_J..S12R,J,Saturday,Broad St,1
12730,BSP24GEN-J033-Saturday-00_056500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12731,BSP24GEN-J033-Saturday-00_056700_J..S12R,J,Saturday,Broad St,1
12732,BSP24GEN-J033-Saturday-00_057500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12733,BSP24GEN-J033-Saturday-00_057500_J..S12R,J,Saturday,Broad St,1
12734,BSP24GEN-J033-Saturday-00_058300_J..S12R,J,Saturday,Broad St,1
12735,BSP24GEN-J033-Saturday-00_058500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12736,BSP24GEN-J033-Saturday-00_059100_J..S12R,J,Saturday,Broad St,1
12737,BSP24GEN-J033-Saturday-00_059500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12738,BSP24GEN-J033-Saturday-00_059900_J..S12R,J,Saturday,Broad St,1
12739,BSP24GEN-J033-Saturday-00_060500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12740,BSP24GEN-J033-Saturday-00_060700_J..S12R,J,Saturday,Broad St,1
12741,BSP24GEN-J033-Saturday-00_061500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12742,BSP24GEN-J033-Saturday-00_061500_J..S12R,J,Saturday,Broad St,1
12743,BSP24GEN-J033-Saturday-00_062300_J..S12R,J,Saturday,Broad St,1
12744,BSP24GEN-J033-Saturday-00_062500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12745,BSP24GEN-J033-Saturday-00_063100_J..S12R,J,Saturday,Broad St,1
12746,BSP24GEN-J033-Saturday-00_063400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12747,BSP24GEN-J033-Saturday-00_063900_J..S12R,J,Saturday,Broad St,1
12748,BSP24GEN-J033-Saturday-00_064200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12749,BSP24GEN-J033-Saturday-00_064700_J..S12R,J,Saturday,Broad St,1
12750,BSP24GEN-J033-Saturday-00_065000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12751,BSP24GEN-J033-Saturday-00_065500_J..S12R,J,Saturday,Broad St,1
12752,BSP24GEN-J033-Saturday-00_065800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12753,BSP24GEN-J033-Saturday-00_066300_J..S12R,J,Saturday,Broad St,1
12754,BSP24GEN-J033-Saturday-00_066600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12755,BSP24GEN-J033-Saturday-00_067100_J..S12R,J,Saturday,Broad St,1
12756,BSP24GEN-J033-Saturday-00_067400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12757,BSP24GEN-J033-Saturday-00_067900_J..S12R,J,Saturday,Broad St,1
12758,BSP24GEN-J033-Saturday-00_068200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12759,BSP24GEN-J033-Saturday-00_068700_J..S12R,J,Saturday,Broad St,1
12760,BSP24GEN-J033-Saturday-00_069000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12761,BSP24GEN-J033-Saturday-00_069500_J..S12R,J,Saturday,Broad St,1
12762,BSP24GEN-J033-Saturday-00_143050_J..S12R,J,Saturday,Broad St,1
12763,BSP24GEN-J033-Saturday-00_069800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12764,BSP24GEN-J033-Saturday-00_070300_J..S12R,J,Saturday,Broad St,1
12765,BSP24GEN-J033-Saturday-00_070600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12766,BSP24GEN-J033-Saturday-00_071100_J..S12R,J,Saturday,Broad St,1
12767,BSP24GEN-J033-Saturday-00_071400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12768,BSP24GEN-J033-Saturday-00_071900_J..S12R,J,Saturday,Broad St,1
12769,BSP24GEN-J033-Saturday-00_072200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12770,BSP24GEN-J033-Saturday-00_072700_J..S12R,J,Saturday,Broad St,1
12771,BSP24GEN-J033-Saturday-00_073000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12772,BSP24GEN-J033-Saturday-00_073500_J..S12R,J,Saturday,Broad St,1
12773,BSP24GEN-J033-Saturday-00_073800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12774,BSP24GEN-J033-Saturday-00_074300_J..S12R,J,Saturday,Broad St,1
12775,BSP24GEN-J033-Saturday-00_074600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12776,BSP24GEN-J033-Saturday-00_075100_J..S12R,J,Saturday,Broad St,1
12777,BSP24GEN-J033-Saturday-00_075400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12778,BSP24GEN-J033-Saturday-00_075900_J..S12R,J,Saturday,Broad St,1
12779,BSP24GEN-J033-Saturday-00_076200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12780,BSP24GEN-J033-Saturday-00_076700_J..S12R,J,Saturday,Broad St,1
12781,BSP24GEN-J033-Saturday-00_077000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12782,BSP24GEN-J033-Saturday-00_077500_J..S12R,J,Saturday,Broad St,1
12783,BSP24GEN-J033-Saturday-00_077800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12784,BSP24GEN-J033-Saturday-00_078300_J..S12R,J,Saturday,Broad St,1
12785,BSP24GEN-J033-Saturday-00_078600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12786,BSP24GEN-J033-Saturday-00_079100_J..S12R,J,Saturday,Broad St,1
12787,BSP24GEN-J033-Saturday-00_079400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12788,BSP24GEN-J033-Saturday-00_079900_J..S12R,J,Saturday,Broad St,1
12789,BSP24GEN-J033-Saturday-00_080200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12790,BSP24GEN-J033-Saturday-00_080700_J..S12R,J,Saturday,Broad St,1
12791,BSP24GEN-J033-Saturday-00_081000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12792,BSP24GEN-J033-Saturday-00_081500_J..S12R,J,Saturday,Broad St,1
12793,BSP24GEN-J033-Saturday-00_081800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12794,BSP24GEN-J033-Saturday-00_082300_J..S12R,J,Saturday,Broad St,1
12795,BSP24GEN-J033-Saturday-00_082600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12796,BSP24GEN-J033-Saturday-00_083100_J..S12R,J,Saturday,Broad St,1
12797,BSP24GEN-J033-Saturday-00_083400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12798,BSP24GEN-J033-Saturday-00_083900_J..S12R,J,Saturday,Broad St,1
12799,BSP24GEN-J033-Saturday-00_084200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12800,BSP24GEN-J033-Saturday-00_084700_J..S12R,J,Saturday,Broad St,1
12801,BSP24GEN-J033-Saturday-00_085000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12802,BSP24GEN-J033-Saturday-00_085500_J..S12R,J,Saturday,Broad St,1
12803,BSP24GEN-J033-Saturday-00_085800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12804,BSP24GEN-J033-Saturday-00_086300_J..S12R,J,Saturday,Broad St,1
12805,BSP24GEN-J033-Saturday-00_086600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12806,BSP24GEN-J033-Saturday-00_087100_J..S12R,J,Saturday,Broad St,1
12807,BSP24GEN-J033-Saturday-00_087400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12808,BSP24GEN-J033-Saturday-00_087900_J..S12R,J,Saturday,Broad St,1
12809,BSP24GEN-J033-Saturday-00_088200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12810,BSP24GEN-J033-Saturday-00_088700_J..S12R,J,Saturday,Broad St,1
12811,BSP24GEN-J033-Saturday-00_089000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12812,BSP24GEN-J033-Saturday-00_089500_J..S12R,J,Saturday,Broad St,1
12813,BSP24GEN-J033-Saturday-00_089800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12814,BSP24GEN-J033-Saturday-00_090300_J..S12R,J,Saturday,Broad St,1
12815,BSP24GEN-J033-Saturday-00_090600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12816,BSP24GEN-J033-Saturday-00_091100_J..S12R,J,Saturday,Broad St,1
12817,BSP24GEN-J033-Saturday-00_091400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12818,BSP24GEN-J033-Saturday-00_091900_J..S12R,J,Saturday,Broad St,1
12819,BSP24GEN-J033-Saturday-00_092200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12820,BSP24GEN-J033-Saturday-00_092700_J..S12R,J,Saturday,Broad St,1
12821,BSP24GEN-J033-Saturday-00_093000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12822,BSP24GEN-J033-Saturday-00_093500_J..S12R,J,Saturday,Broad St,1
12823,BSP24GEN-J033-Saturday-00_093800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12824,BSP24GEN-J033-Saturday-00_094300_J..S12R,J,Saturday,Broad St,1
12825,BSP24GEN-J033-Saturday-00_094600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12826,BSP24GEN-J033-Saturday-00_095100_J..S12R,J,Saturday,Broad St,1
12827,BSP24GEN-J033-Saturday-00_095400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12828,BSP24GEN-J033-Saturday-00_095900_J..S12R,J,Saturday,Broad St,1
12829,BSP24GEN-J033-Saturday-00_096200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12830,BSP24GEN-J033-Saturday-00_096700_J..S12R,J,Saturday,Broad St,1
12831,BSP24GEN-J033-Saturday-00_097000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12832,BSP24GEN-J033-Saturday-00_097500_J..S12R,J,Saturday,Broad St,1
12833,BSP24GEN-J033-Saturday-00_097800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12834,BSP24GEN-J033-Saturday-00_098300_J..S12R,J,Saturday,Broad St,1
12835,BSP24GEN-J033-Saturday-00_098600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12836,BSP24GEN-J033-Saturday-00_099100_J..S12R,J,Saturday,Broad St,1
12837,BSP24GEN-J033-Saturday-00_099400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12838,BSP24GEN-J033-Saturday-00_100200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12839,BSP24GEN-J033-Saturday-00_100700_J..S12R,J,Saturday,Broad St,1
12840,BSP24GEN-J033-Saturday-00_101000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12841,BSP24GEN-J033-Saturday-00_101500_J..S12R,J,Saturday,Broad St,1
12842,BSP24GEN-J033-Saturday-00_101800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12843,BSP24GEN-J033-Saturday-00_102300_J..S12R,J,Saturday,Broad St,1
12844,BSP24GEN-J033-Saturday-00_102600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12845,BSP24GEN-J033-Saturday-00_103100_J..S12R,J,Saturday,Broad St,1
12846,BSP24GEN-J033-Saturday-00_103400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12847,BSP24GEN-J033-Saturday-00_103900_J..S12R,J,Saturday,Broad St,1
12848,BSP24GEN-J033-Saturday-00_104200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12849,BSP24GEN-J033-Saturday-00_104700_J..S12R,J,Saturday,Broad St,1
12850,BSP24GEN-J033-Saturday-00_105000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12851,BSP24GEN-J033-Saturday-00_105800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12852,BSP24GEN-J033-Saturday-00_105900_J..S12R,J,Saturday,Broad St,1
12853,BSP24GEN-J033-Saturday-00_106600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12854,BSP24GEN-J033-Saturday-00_106900_J..S12R,J,Saturday,Broad St,1
12855,BSP24GEN-J033-Saturday-00_107400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12856,BSP24GEN-J033-Saturday-00_107900_J..S12R,J,Saturday,Broad St,1
12857,BSP24GEN-J033-Saturday-00_108200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12858,BSP24GEN-J033-Saturday-00_108900_J..S12R,J,Saturday,Broad St,1
12859,BSP24GEN-J033-Saturday-00_109000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12860,BSP24GEN-J033-Saturday-00_109900_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12861,BSP24GEN-J033-Saturday-00_109900_J..S12R,J,Saturday,Broad St,1
12862,BSP24GEN-J033-Saturday-00_110700_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12863,BSP24GEN-J033-Saturday-00_110900_J..S12R,J,Saturday,Broad St,1
12864,BSP24GEN-J033-Saturday-00_111500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12865,BSP24GEN-J033-Saturday-00_111900_J..S12R,J,Saturday,Broad St,1
12866,BSP24GEN-J033-Saturday-00_112500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12867,BSP24GEN-J033-Saturday-00_112900_J..S12R,J,Saturday,Broad St,1
12868,BSP24GEN-J033-Saturday-00_113500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12869,BSP24GEN-J033-Saturday-00_113900_J..S12R,J,Saturday,Broad St,1
12870,BSP24GEN-J033-Saturday-00_114650_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12871,BSP24GEN-J033-Saturday-00_115100_J..S12R,J,Saturday,Broad St,1
12872,BSP24GEN-J033-Saturday-00_115650_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12873,BSP24GEN-J033-Saturday-00_116300_J..S12R,J,Saturday,Broad St,1
12874,BSP24GEN-J033-Saturday-00_116650_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12875,BSP24GEN-J033-Saturday-00_117500_J..S12R,J,Saturday,Broad St,1
12876,BSP24GEN-J033-Saturday-00_117650_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12877,BSP24GEN-J033-Saturday-00_118650_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12878,BSP24GEN-J033-Saturday-00_118700_J..S12R,J,Saturday,Broad St,1
12879,BSP24GEN-J033-Saturday-00_119600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12880,BSP24GEN-J033-Saturday-00_119900_J..S12R,J,Saturday,Broad St,1
12881,BSP24GEN-J033-Saturday-00_120600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12882,BSP24GEN-J033-Saturday-00_121100_J..S12R,J,Saturday,Broad St,1
12883,BSP24GEN-J033-Saturday-00_121600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12884,BSP24GEN-J033-Saturday-00_122300_J..S12R,J,Saturday,Broad St,1
12885,BSP24GEN-J033-Saturday-00_122800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12886,BSP24GEN-J033-Saturday-00_123500_J..S12R,J,Saturday,Broad St,1
12887,BSP24GEN-J033-Saturday-00_124000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12888,BSP24GEN-J033-Saturday-00_124700_J..S12R,J,Saturday,Broad St,1
12889,BSP24GEN-J033-Saturday-00_125200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12890,BSP24GEN-J033-Saturday-00_126000_J..S12R,J,Saturday,Broad St,1
12891,BSP24GEN-J033-Saturday-00_126400_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12892,BSP24GEN-J033-Saturday-00_127500_J..S12R,J,Saturday,Broad St,1
12893,BSP24GEN-J033-Saturday-00_127600_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12894,BSP24GEN-J033-Saturday-00_128800_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12895,BSP24GEN-J033-Saturday-00_129000_J..S12R,J,Saturday,Broad St,1
12896,BSP24GEN-J033-Saturday-00_130000_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12897,BSP24GEN-J033-Saturday-00_130500_J..S12R,J,Saturday,Broad St,1
12898,BSP24GEN-J033-Saturday-00_131300_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12899,BSP24GEN-J033-Saturday-00_132000_J..S12R,J,Saturday,Broad St,1
12900,BSP24GEN-J033-Saturday-00_132750_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12901,BSP24GEN-J033-Saturday-00_133500_J..S12R,J,Saturday,Broad St,1
12902,BSP24GEN-J033-Saturday-00_134250_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12903,BSP24GEN-J033-Saturday-00_135000_J..S12R,J,Saturday,Broad St,1
12904,BSP24GEN-J033-Saturday-00_135750_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12905,BSP24GEN-J033-Saturday-00_136700_J..S12R,J,Saturday,Broad St,1
12906,BSP24GEN-J033-Saturday-00_137250_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12907,BSP24GEN-J033-Saturday-00_138200_J..S12R,J,Saturday,Broad St,1
12908,BSP24GEN-J033-Saturday-00_138750_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12909,BSP24GEN-J033-Saturday-00_139700_J..S12R,J,Saturday,Broad St,1
12910,BSP24GEN-J033-Saturday-00_140200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12911,BSP24GEN-J033-Saturday-00_141300_J..S12R,J,Saturday,Broad St,1
12912,BSP24GEN-J033-Saturday-00_141700_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12913,BSP24GEN-J033-Saturday-00_143200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12914,BSP24GEN-J033-Saturday-00_144700_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12915,BSP24GEN-J033-Saturday-00_146200_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12916,BSP24GEN-J033-Saturday-00_147700_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12917,BSP24GEN-J033-Saturday-00_149500_J..N12R,J,Saturday,Jamaica Center-Parsons/Archer,0
12918,BSP24GEN-J033-Sunday-00_000850_J..S12R,J,Sunday,Broad St,1
12919,BSP24GEN-J033-Sunday-00_002850_J..S12R,J,Sunday,Broad St,1
12920,BSP24GEN-J033-Sunday-00_004850_J..S12R,J,Sunday,Broad St,1
12921,BSP24GEN-J033-Sunday-00_006850_J..S12R,J,Sunday,Broad St,1
12922,BSP24GEN-J033-Sunday-00_007500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12923,BSP24GEN-J033-Sunday-00_008850_J..S12R,J,Sunday,Broad St,1
12924,BSP24GEN-J033-Sunday-00_009500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12925,BSP24GEN-J033-Sunday-00_010850_J..S12R,J,Sunday,Broad St,1
12926,BSP24GEN-J033-Sunday-00_011500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12927,BSP24GEN-J033-Sunday-00_012850_J..S12R,J,Sunday,Broad St,1
12928,BSP24GEN-J033-Sunday-00_013500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12929,BSP24GEN-J033-Sunday-00_014850_J..S12R,J,Sunday,Broad St,1
12930,BSP24GEN-J033-Sunday-00_015500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12931,BSP24GEN-J033-Sunday-00_016850_J..S12R,J,Sunday,Broad St,1
12932,BSP24GEN-J033-Sunday-00_017500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12933,BSP24GEN-J033-Sunday-00_018850_J..S12R,J,Sunday,Broad St,1
12934,BSP24GEN-J033-Sunday-00_019500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12935,BSP24GEN-J033-Sunday-00_020850_J..S12R,J,Sunday,Broad St,1
12936,BSP24GEN-J033-Sunday-00_021500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12937,BSP24GEN-J033-Sunday-00_022850_J..S12R,J,Sunday,Broad St,1
12938,BSP24GEN-J033-Sunday-00_023500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12939,BSP24GEN-J033-Sunday-00_024850_J..S12R,J,Sunday,Broad St,1
12940,BSP24GEN-J033-Sunday-00_025500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12941,BSP24GEN-J033-Sunday-00_026850_J..S12R,J,Sunday,Broad St,1
12942,BSP24GEN-J033-Sunday-00_027500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12943,BSP24GEN-J033-Sunday-00_028850_J..S12R,J,Sunday,Broad St,1
12944,BSP24GEN-J033-Sunday-00_029500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12945,BSP24GEN-J033-Sunday-00_030850_J..S12R,J,Sunday,Broad St,1
12946,BSP24GEN-J033-Sunday-00_031500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12947,BSP24GEN-J033-Sunday-00_032850_J..S12R,J,Sunday,Broad St,1
12948,BSP24GEN-J033-Sunday-00_033500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12949,BSP24GEN-J033-Sunday-00_034850_J..S12R,J,Sunday,Broad St,1
12950,BSP24GEN-J033-Sunday-00_035500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12951,BSP24GEN-J033-Sunday-00_036850_J..S12R,J,Sunday,Broad St,1
12952,BSP24GEN-J033-Sunday-00_037500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12953,BSP24GEN-J033-Sunday-00_038500_J..S12R,J,Sunday,Broad St,1
12954,BSP24GEN-J033-Sunday-00_039500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12955,BSP24GEN-J033-Sunday-00_040000_J..S12R,J,Sunday,Broad St,1
12956,BSP24GEN-J033-Sunday-00_041500_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12957,BSP24GEN-J033-Sunday-00_041500_J..S12R,J,Sunday,Broad St,1
12958,BSP24GEN-J033-Sunday-00_043000_J..S12R,J,Sunday,Broad St,1
12959,BSP24GEN-J033-Sunday-00_043350_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12960,BSP24GEN-J033-Sunday-00_044500_J..S12R,J,Sunday,Broad St,1
12961,BSP24GEN-J033-Sunday-00_044850_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12962,BSP24GEN-J033-Sunday-00_045800_J..S12R,J,Sunday,Broad St,1
12963,BSP24GEN-J033-Sunday-00_046350_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12964,BSP24GEN-J033-Sunday-00_047300_J..S12R,J,Sunday,Broad St,1
12965,BSP24GEN-J033-Sunday-00_047850_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12966,BSP24GEN-J033-Sunday-00_048800_J..S12R,J,Sunday,Broad St,1
12967,BSP24GEN-J033-Sunday-00_049400_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12968,BSP24GEN-J033-Sunday-00_050000_J..S12R,J,Sunday,Broad St,1
12969,BSP24GEN-J033-Sunday-00_050900_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12970,BSP24GEN-J033-Sunday-00_051200_J..S12R,J,Sunday,Broad St,1
12971,BSP24GEN-J033-Sunday-00_052400_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12972,BSP24GEN-J033-Sunday-00_052400_J..S12R,J,Sunday,Broad St,1
12973,BSP24GEN-J033-Sunday-00_053600_J..S12R,J,Sunday,Broad St,1
12974,BSP24GEN-J033-Sunday-00_053900_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12975,BSP24GEN-J033-Sunday-00_054800_J..S12R,J,Sunday,Broad St,1
12976,BSP24GEN-J033-Sunday-00_055400_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12977,BSP24GEN-J033-Sunday-00_056000_J..S12R,J,Sunday,Broad St,1
12978,BSP24GEN-J033-Sunday-00_056600_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12979,BSP24GEN-J033-Sunday-00_057200_J..S12R,J,Sunday,Broad St,1
12980,BSP24GEN-J033-Sunday-00_057800_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12981,BSP24GEN-J033-Sunday-00_058200_J..S12R,J,Sunday,Broad St,1
12982,BSP24GEN-J033-Sunday-00_059000_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12983,BSP24GEN-J033-Sunday-00_059200_J..S12R,J,Sunday,Broad St,1
12984,BSP24GEN-J033-Sunday-00_060200_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12985,BSP24GEN-J033-Sunday-00_060200_J..S12R,J,Sunday,Broad St,1
12986,BSP24GEN-J033-Sunday-00_061200_J..S12R,J,Sunday,Broad St,1
12987,BSP24GEN-J033-Sunday-00_061400_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12988,BSP24GEN-J033-Sunday-00_062200_J..S12R,J,Sunday,Broad St,1
12989,BSP24GEN-J033-Sunday-00_062600_J..N12R,J,Sunday,Jamaica Center-Parsons/Archer,0
12990,BSP24GEN-J033-Sunday-00_063200_J..S12R,J,Sunday,Broad St,1
